user_id,occurred_at,experiment,experiment_group,location,device,user_type
14923,2014-06-27 11:59:06,publisher_update,control_group,France,iphone 5,2
14925,2014-06-27 18:15:06,publisher_update,control_group,France,ipad air,1
14926,2014-06-27 11:08:55,publisher_update,control_group,Australia,htc one,2
14927,2014-06-27 06:32:01,publisher_update,control_group,Japan,macbook air,3
14928,2014-06-27 12:10:14,publisher_update,control_group,India,iphone 4s,1
14929,2014-06-27 13:22:43,publisher_update,control_group,Japan,acer aspire notebook,2
14930,2014-06-27 15:27:03,publisher_update,control_group,Argentina,iphone 5,2
14931,2014-06-27 12:46:37,publisher_update,control_group,Nigeria,lenovo thinkpad,3
14932,2014-06-27 18:03:51,publisher_update,control_group,United States,iphone 5s,3
14935,2014-06-27 10:58:11,publisher_update,control_group,Canada,samsung galaxy s4,3
14940,2014-06-27 19:13:29,publisher_update,control_group,United States,acer aspire notebook,2
14943,2014-06-27 09:35:24,publisher_update,control_group,Brazil,samsung galaxy s4,3
14944,2014-06-27 14:26:27,publisher_update,control_group,Mexico,macbook pro,2
14945,2014-06-27 15:31:43,publisher_update,control_group,United States,kindle fire,3
14947,2014-06-27 09:21:17,publisher_update,control_group,United Kingdom,iphone 5,2
14948,2014-06-27 17:42:11,publisher_update,control_group,India,macbook air,3
14949,2014-06-27 13:59:31,publisher_update,control_group,United States,lenovo thinkpad,3
14951,2014-06-27 18:07:36,publisher_update,control_group,Poland,hp pavilion desktop,2
14952,2014-06-27 09:13:47,publisher_update,control_group,Brazil,macbook pro,1
14953,2014-06-27 15:13:10,publisher_update,control_group,Italy,lenovo thinkpad,2
14955,2014-06-27 18:43:22,publisher_update,control_group,Korea,iphone 5,1
14957,2014-06-27 05:25:27,publisher_update,control_group,Sweden,mac mini,2
14958,2014-06-27 14:59:10,publisher_update,control_group,United States,macbook pro,1
14960,2014-06-27 10:11:03,publisher_update,control_group,United States,samsung galaxy s4,3
14961,2014-06-27 09:07:16,publisher_update,control_group,Germany,lenovo thinkpad,1
14962,2014-06-27 03:19:12,publisher_update,control_group,Canada,dell inspiron notebook,3
14963,2014-06-27 15:23:02,publisher_update,control_group,Colombia,lenovo thinkpad,2
14964,2014-06-27 22:22:00,publisher_update,control_group,Germany,asus chromebook,1
14965,2014-06-27 12:55:41,publisher_update,control_group,Japan,macbook air,3
14966,2014-06-27 17:10:50,publisher_update,control_group,United States,lenovo thinkpad,2
14970,2014-06-27 15:14:02,publisher_update,control_group,Philippines,lenovo thinkpad,1
14971,2014-06-27 14:48:49,publisher_update,control_group,United States,macbook pro,3
14972,2014-06-27 21:43:58,publisher_update,control_group,United States,iphone 5,3
14973,2014-06-28 15:45:11,publisher_update,control_group,United States,macbook pro,3
14974,2014-06-28 08:56:11,publisher_update,control_group,Korea,dell inspiron notebook,1
14975,2014-06-28 18:20:50,publisher_update,control_group,Chile,windows surface,1
14976,2014-06-28 01:08:23,publisher_update,control_group,Italy,iphone 5s,1
14977,2014-06-28 15:32:51,publisher_update,control_group,United Arab Emirates,macbook pro,1
14978,2014-06-28 12:26:04,publisher_update,control_group,Germany,macbook pro,3
14979,2014-06-28 21:04:12,publisher_update,control_group,United States,nexus 10,1
14983,2014-06-28 15:36:15,publisher_update,control_group,United Kingdom,ipad air,2
14986,2014-06-28 15:39:50,publisher_update,control_group,United States,samsung galaxy s4,3
14987,2014-06-28 13:09:20,publisher_update,control_group,Spain,lenovo thinkpad,3
14988,2014-06-28 09:43:26,publisher_update,control_group,United States,ipad air,1
14991,2014-06-28 11:10:46,publisher_update,control_group,Turkey,kindle fire,3
14994,2014-06-29 13:12:05,publisher_update,control_group,United States,iphone 5s,3
14995,2014-06-29 16:50:37,publisher_update,control_group,Canada,iphone 5s,1
14996,2014-06-29 17:32:01,publisher_update,control_group,Russia,dell inspiron desktop,3
15001,2014-06-29 14:33:54,publisher_update,control_group,Poland,asus chromebook,1
15005,2014-06-29 14:47:34,publisher_update,control_group,Singapore,acer aspire desktop,2
15007,2014-06-29 10:25:18,publisher_update,control_group,Italy,macbook pro,3
15009,2014-06-29 12:08:25,publisher_update,control_group,India,dell inspiron desktop,1
15011,2014-06-29 13:01:56,publisher_update,control_group,France,dell inspiron desktop,1
15012,2014-06-29 18:28:44,publisher_update,control_group,Malaysia,macbook air,3
15015,2014-06-29 11:20:48,publisher_update,control_group,South Africa,mac mini,1
15016,2014-06-30 08:11:53,publisher_update,control_group,United Kingdom,iphone 5s,1
15018,2014-06-30 09:48:00,publisher_update,control_group,Indonesia,iphone 5,1
15020,2014-06-30 15:00:01,publisher_update,control_group,United States,dell inspiron notebook,3
15022,2014-06-30 08:39:47,publisher_update,control_group,India,acer aspire notebook,2
15024,2014-06-30 13:11:30,publisher_update,control_group,India,dell inspiron notebook,2
15025,2014-06-30 09:42:32,publisher_update,control_group,United States,htc one,2
15028,2014-06-30 22:45:01,publisher_update,control_group,Brazil,dell inspiron desktop,3
15029,2014-06-30 11:16:38,publisher_update,control_group,United States,iphone 5,3
15030,2014-06-30 01:59:43,publisher_update,control_group,United States,nexus 5,3
15033,2014-06-30 11:58:25,publisher_update,control_group,Japan,asus chromebook,1
15039,2014-06-30 11:23:46,publisher_update,control_group,United States,macbook air,2
15041,2014-06-30 17:23:22,publisher_update,control_group,Switzerland,nexus 7,1
15042,2014-06-30 13:42:20,publisher_update,control_group,United States,iphone 5,2
15043,2014-06-30 07:08:07,publisher_update,control_group,United States,lenovo thinkpad,2
15045,2014-06-30 11:11:18,publisher_update,control_group,United States,asus chromebook,2
15048,2014-06-30 17:52:23,publisher_update,control_group,Austria,iphone 5s,3
15052,2014-06-30 13:36:09,publisher_update,control_group,Brazil,macbook air,1
15054,2014-06-30 21:08:07,publisher_update,control_group,United States,macbook pro,3
15055,2014-06-30 11:32:53,publisher_update,control_group,United States,nokia lumia 635,1
15066,2014-06-30 13:12:54,publisher_update,control_group,United States,asus chromebook,3
15067,2014-06-30 15:05:42,publisher_update,control_group,Argentina,hp pavilion desktop,2
15072,2014-06-30 21:31:20,publisher_update,control_group,Egypt,iphone 5,1
15074,2014-06-30 14:48:56,publisher_update,control_group,Japan,nokia lumia 635,3
15075,2014-06-30 13:02:58,publisher_update,control_group,Saudi Arabia,nexus 7,3
15077,2014-06-30 17:16:49,publisher_update,control_group,Japan,nexus 10,1
15078,2014-06-30 15:43:32,publisher_update,control_group,United Kingdom,lenovo thinkpad,2
15079,2014-06-30 17:07:10,publisher_update,control_group,Japan,nokia lumia 635,1
15081,2014-06-30 12:28:03,publisher_update,control_group,United States,macbook pro,2
15082,2014-06-30 16:43:37,publisher_update,control_group,Germany,macbook air,1
15083,2014-06-30 09:04:07,publisher_update,control_group,United States,dell inspiron notebook,3
15085,2014-06-30 16:33:47,publisher_update,control_group,Indonesia,macbook pro,1
15087,2014-06-30 11:16:32,publisher_update,control_group,Japan,iphone 5,3
15088,2014-06-30 09:42:59,publisher_update,control_group,Egypt,lenovo thinkpad,3
15090,2014-06-30 18:02:50,publisher_update,control_group,France,iphone 5s,3
15091,2014-06-30 11:45:12,publisher_update,control_group,United States,nexus 5,3
13365,2014-06-01 15:46:48,publisher_update,control_group,Germany,dell inspiron notebook,1
13366,2014-06-01 21:05:06,publisher_update,control_group,Germany,macbook pro,3
13367,2014-06-01 15:20:28,publisher_update,control_group,Spain,samsung galaxy s4,1
13369,2014-06-01 14:42:14,publisher_update,control_group,Korea,nexus 5,2
13372,2014-06-01 09:54:08,publisher_update,control_group,Australia,dell inspiron desktop,1
13377,2014-06-01 14:03:23,publisher_update,control_group,United States,nexus 5,2
13378,2014-06-01 10:19:02,publisher_update,control_group,United States,macbook pro,1
13383,2014-06-01 09:19:48,publisher_update,control_group,Japan,lenovo thinkpad,3
13384,2014-06-01 14:14:15,publisher_update,control_group,United Kingdom,dell inspiron notebook,2
13385,2014-06-01 16:57:37,publisher_update,control_group,United States,iphone 5,2
13387,2014-06-01 15:28:02,publisher_update,control_group,Japan,lenovo thinkpad,1
13393,2014-06-02 16:14:27,publisher_update,control_group,United States,lenovo thinkpad,3
13394,2014-06-02 09:39:37,publisher_update,control_group,United States,hp pavilion desktop,2
13395,2014-06-02 10:01:34,publisher_update,control_group,Australia,nexus 7,1
13396,2014-06-02 21:11:22,publisher_update,control_group,Canada,ipad air,2
13397,2014-06-02 06:47:03,publisher_update,control_group,Netherlands,nexus 10,1
13398,2014-06-02 13:53:23,publisher_update,control_group,Taiwan,amazon fire phone,2
13399,2014-06-02 11:53:58,publisher_update,control_group,Italy,lenovo thinkpad,3
13400,2014-06-02 15:44:37,publisher_update,control_group,Germany,dell inspiron desktop,2
13405,2014-06-02 14:42:20,publisher_update,control_group,United States,macbook air,3
13406,2014-06-02 12:50:10,publisher_update,control_group,France,dell inspiron notebook,3
13408,2014-06-02 20:42:06,publisher_update,control_group,United States,acer aspire notebook,3
13409,2014-06-02 12:21:17,publisher_update,control_group,Japan,dell inspiron desktop,3
13411,2014-06-02 21:08:26,publisher_update,control_group,Germany,asus chromebook,3
13412,2014-06-02 14:12:40,publisher_update,control_group,Saudi Arabia,lenovo thinkpad,3
13417,2014-06-02 18:30:59,publisher_update,control_group,United States,iphone 5s,2
13419,2014-06-02 10:41:35,publisher_update,control_group,Germany,iphone 5,2
13420,2014-06-02 02:09:17,publisher_update,control_group,United States,iphone 4s,3
13422,2014-06-02 12:24:39,publisher_update,control_group,Switzerland,macbook pro,3
13425,2014-06-02 14:53:31,publisher_update,control_group,Japan,nexus 5,3
13427,2014-06-02 16:23:39,publisher_update,control_group,Japan,iphone 5,2
13432,2014-06-02 21:17:07,publisher_update,control_group,Australia,macbook air,3
13434,2014-06-02 15:15:40,publisher_update,control_group,Netherlands,iphone 5s,2
13438,2014-06-02 23:50:12,publisher_update,control_group,United States,macbook air,2
13439,2014-06-02 09:00:47,publisher_update,control_group,Canada,mac mini,3
13440,2014-06-02 12:29:48,publisher_update,control_group,Japan,iphone 5s,2
13441,2014-06-02 13:42:01,publisher_update,control_group,Switzerland,macbook air,2
13443,2014-06-02 06:19:24,publisher_update,control_group,Brazil,asus chromebook,3
13444,2014-06-02 07:00:38,publisher_update,control_group,United States,macbook pro,1
13448,2014-06-02 10:22:20,publisher_update,control_group,Korea,macbook pro,3
13452,2014-06-02 12:12:37,publisher_update,control_group,United States,lenovo thinkpad,3
13453,2014-06-02 18:50:20,publisher_update,control_group,Japan,lenovo thinkpad,2
13454,2014-06-02 15:08:33,publisher_update,control_group,Indonesia,dell inspiron notebook,3
13456,2014-06-02 09:58:04,publisher_update,control_group,Netherlands,ipad mini,2
13461,2014-06-03 15:09:17,publisher_update,control_group,Argentina,iphone 5s,3
13462,2014-06-03 10:02:16,publisher_update,control_group,Korea,hp pavilion desktop,3
13464,2014-06-03 10:20:10,publisher_update,control_group,Austria,iphone 5s,1
13466,2014-06-03 07:07:25,publisher_update,control_group,United States,ipad air,2
13468,2014-06-03 09:12:42,publisher_update,control_group,United States,macbook air,1
13469,2014-06-03 17:50:10,publisher_update,control_group,France,nokia lumia 635,3
13470,2014-06-03 08:36:14,publisher_update,control_group,Russia,macbook air,3
13471,2014-06-03 15:01:58,publisher_update,control_group,Italy,dell inspiron notebook,3
13475,2014-06-03 11:03:17,publisher_update,control_group,Russia,mac mini,3
13478,2014-06-03 13:10:55,publisher_update,control_group,Brazil,macbook pro,3
13480,2014-06-03 09:19:53,publisher_update,control_group,France,nexus 5,3
13482,2014-06-03 15:28:11,publisher_update,control_group,Japan,iphone 5,3
13483,2014-06-03 14:40:40,publisher_update,control_group,Saudi Arabia,dell inspiron notebook,1
13484,2014-06-03 19:13:16,publisher_update,control_group,Canada,dell inspiron notebook,3
13486,2014-06-03 09:28:05,publisher_update,control_group,Switzerland,iphone 5s,1
13488,2014-06-03 14:57:37,publisher_update,control_group,Belgium,macbook pro,1
13490,2014-06-03 12:09:22,publisher_update,control_group,Japan,lenovo thinkpad,3
13492,2014-06-03 11:55:11,publisher_update,control_group,United States,ipad air,1
13494,2014-06-03 12:50:17,publisher_update,control_group,Germany,macbook air,3
13495,2014-06-03 08:38:30,publisher_update,control_group,France,macbook pro,3
13496,2014-06-03 15:14:20,publisher_update,control_group,United States,samsung galaxy s4,3
13497,2014-06-03 18:11:39,publisher_update,control_group,Switzerland,htc one,2
13498,2014-06-03 04:38:56,publisher_update,control_group,Spain,ipad mini,3
13506,2014-06-03 15:33:52,publisher_update,control_group,United States,nexus 10,3
13508,2014-06-03 08:42:12,publisher_update,control_group,United States,nexus 7,3
13509,2014-06-03 10:48:26,publisher_update,control_group,Singapore,lenovo thinkpad,2
13511,2014-06-03 12:14:41,publisher_update,control_group,United States,macbook air,1
13514,2014-06-03 22:47:12,publisher_update,control_group,United States,nexus 5,3
13516,2014-06-03 10:43:27,publisher_update,control_group,Sweden,samsung galaxy s4,2
13520,2014-06-04 10:19:26,publisher_update,control_group,Brazil,macbook pro,1
13521,2014-06-04 19:10:15,publisher_update,control_group,United States,asus chromebook,2
13522,2014-06-04 09:49:29,publisher_update,control_group,United States,nexus 5,2
13523,2014-06-04 16:23:53,publisher_update,control_group,Canada,macbook pro,3
13526,2014-06-04 09:22:30,publisher_update,control_group,United States,iphone 5,2
13527,2014-06-04 12:27:16,publisher_update,control_group,United States,macbook air,2
13528,2014-06-04 10:34:04,publisher_update,control_group,United Kingdom,acer aspire notebook,1
13531,2014-06-04 15:20:29,publisher_update,control_group,Germany,dell inspiron desktop,2
13532,2014-06-04 10:20:15,publisher_update,control_group,United States,dell inspiron notebook,3
13533,2014-06-04 10:43:14,publisher_update,control_group,Taiwan,dell inspiron desktop,3
13534,2014-06-04 01:10:48,publisher_update,control_group,Italy,kindle fire,1
13539,2014-06-04 11:38:47,publisher_update,control_group,United States,ipad air,1
13541,2014-06-04 17:03:29,publisher_update,control_group,France,samsung galaxy s4,2
13542,2014-06-04 15:21:19,publisher_update,control_group,Spain,iphone 5s,2
13543,2014-06-04 14:20:56,publisher_update,control_group,Mexico,macbook air,3
13547,2014-06-04 01:52:27,publisher_update,control_group,United States,macbook air,3
13548,2014-06-04 12:51:39,publisher_update,control_group,Mexico,nexus 10,2
13549,2014-06-04 21:58:33,publisher_update,control_group,United States,macbook air,3
13550,2014-06-04 00:41:25,publisher_update,control_group,France,macbook air,1
13551,2014-06-04 18:35:04,publisher_update,control_group,Turkey,iphone 4s,3
13552,2014-06-04 09:13:56,publisher_update,control_group,United States,macbook air,3
13553,2014-06-04 13:48:15,publisher_update,control_group,Poland,macbook air,2
13555,2014-06-04 14:06:19,publisher_update,control_group,Netherlands,samsung galaxy s4,3
13556,2014-06-04 14:09:48,publisher_update,control_group,United States,iphone 5s,1
13557,2014-06-04 17:38:27,publisher_update,control_group,Germany,asus chromebook,2
13563,2014-06-04 19:43:43,publisher_update,control_group,United Kingdom,lenovo thinkpad,3
13564,2014-06-04 13:08:58,publisher_update,control_group,Iran,nexus 7,2
13565,2014-06-04 17:39:24,publisher_update,control_group,Japan,macbook pro,3
13569,2014-06-04 15:10:19,publisher_update,control_group,Japan,macbook air,3
13570,2014-06-04 20:44:14,publisher_update,control_group,Korea,hp pavilion desktop,3
13572,2014-06-04 12:27:34,publisher_update,control_group,Spain,macbook pro,1
13575,2014-06-04 16:13:18,publisher_update,control_group,Argentina,lenovo thinkpad,1
13576,2014-06-04 13:46:43,publisher_update,control_group,United Kingdom,dell inspiron notebook,1
13577,2014-06-04 18:20:26,publisher_update,control_group,Saudi Arabia,macbook pro,1
13578,2014-06-04 10:26:22,publisher_update,control_group,United States,macbook air,3
13579,2014-06-04 17:40:41,publisher_update,control_group,Italy,asus chromebook,1
13580,2014-06-04 14:00:28,publisher_update,control_group,Netherlands,iphone 5,1
13581,2014-06-04 14:38:15,publisher_update,control_group,Israel,macbook pro,3
13583,2014-06-04 14:41:17,publisher_update,control_group,Japan,nexus 7,3
13584,2014-06-04 15:53:49,publisher_update,control_group,Denmark,nexus 10,3
13585,2014-06-04 17:43:36,publisher_update,control_group,United Arab Emirates,dell inspiron notebook,3
13586,2014-06-04 17:18:58,publisher_update,control_group,Japan,nokia lumia 635,2
13589,2014-06-04 11:46:57,publisher_update,control_group,Mexico,lenovo thinkpad,3
13590,2014-06-04 19:51:40,publisher_update,control_group,United States,nexus 7,3
13591,2014-06-05 17:21:26,publisher_update,control_group,Saudi Arabia,macbook air,1
13592,2014-06-05 16:59:04,publisher_update,control_group,Turkey,macbook pro,1
13594,2014-06-05 18:27:03,publisher_update,control_group,Colombia,macbook pro,2
13595,2014-06-05 20:43:43,publisher_update,control_group,Japan,nexus 5,3
13600,2014-06-05 00:30:23,publisher_update,control_group,United States,nexus 5,3
13605,2014-06-05 09:56:42,publisher_update,control_group,Japan,macbook pro,2
13608,2014-06-05 11:19:55,publisher_update,control_group,France,nexus 5,2
13612,2014-06-05 15:19:42,publisher_update,control_group,Germany,samsumg galaxy tablet,3
13613,2014-06-05 18:26:47,publisher_update,control_group,France,macbook air,1
13617,2014-06-05 08:06:31,publisher_update,control_group,United States,macbook pro,1
13618,2014-06-05 06:20:41,publisher_update,control_group,Sweden,macbook air,2
13621,2014-06-05 19:48:08,publisher_update,control_group,United States,amazon fire phone,3
13623,2014-06-05 13:20:51,publisher_update,control_group,Italy,macbook air,2
13624,2014-06-05 17:41:56,publisher_update,control_group,United States,macbook air,3
13625,2014-06-05 20:07:28,publisher_update,control_group,Brazil,ipad air,3
13627,2014-06-05 11:39:30,publisher_update,control_group,United Kingdom,acer aspire notebook,1
13630,2014-06-05 11:47:41,publisher_update,control_group,France,samsung galaxy s4,3
13631,2014-06-05 09:32:06,publisher_update,control_group,Australia,kindle fire,1
13632,2014-06-05 15:17:41,publisher_update,control_group,Venezuela,asus chromebook,3
13640,2014-06-05 18:03:33,publisher_update,control_group,Poland,macbook air,3
13641,2014-06-05 15:56:19,publisher_update,control_group,France,iphone 4s,3
13644,2014-06-05 13:18:36,publisher_update,control_group,United States,macbook pro,3
13648,2014-06-05 09:05:09,publisher_update,control_group,Brazil,nexus 5,2
13649,2014-06-05 17:07:10,publisher_update,control_group,United States,dell inspiron notebook,3
13653,2014-06-05 06:42:04,publisher_update,control_group,United States,iphone 5s,3
13654,2014-06-05 10:10:20,publisher_update,control_group,Thailand,lenovo thinkpad,3
13655,2014-06-05 08:48:18,publisher_update,control_group,Germany,macbook air,3
13658,2014-06-05 15:37:39,publisher_update,control_group,Argentina,nokia lumia 635,2
13659,2014-06-05 08:48:53,publisher_update,control_group,Germany,iphone 5,2
13660,2014-06-05 17:53:44,publisher_update,control_group,France,samsung galaxy s4,2
13662,2014-06-05 10:07:47,publisher_update,control_group,Russia,htc one,3
13666,2014-06-05 14:40:36,publisher_update,control_group,United States,macbook pro,1
13667,2014-06-06 09:25:16,publisher_update,control_group,Thailand,kindle fire,2
13671,2014-06-06 10:23:20,publisher_update,control_group,United States,asus chromebook,3
13672,2014-06-06 17:51:06,publisher_update,control_group,Sweden,hp pavilion desktop,1
13674,2014-06-06 12:57:42,publisher_update,control_group,Germany,windows surface,1
13676,2014-06-06 13:51:39,publisher_update,control_group,United States,iphone 5,3
13680,2014-06-06 08:50:17,publisher_update,control_group,Iraq,lenovo thinkpad,3
13681,2014-06-06 12:40:00,publisher_update,control_group,United States,dell inspiron notebook,3
13684,2014-06-06 13:47:04,publisher_update,control_group,Canada,ipad mini,2
13685,2014-06-06 21:13:56,publisher_update,control_group,France,dell inspiron notebook,3
13686,2014-06-06 09:18:57,publisher_update,control_group,United States,macbook air,1
13687,2014-06-06 13:30:07,publisher_update,control_group,Brazil,lenovo thinkpad,1
13688,2014-06-06 16:20:12,publisher_update,control_group,United States,dell inspiron desktop,2
13691,2014-06-06 11:46:21,publisher_update,control_group,United Kingdom,macbook pro,1
13693,2014-06-06 08:14:05,publisher_update,control_group,United States,nexus 5,1
13694,2014-06-06 19:17:14,publisher_update,control_group,United States,iphone 4s,2
13696,2014-06-06 13:43:19,publisher_update,control_group,Mexico,samsumg galaxy tablet,2
13697,2014-06-06 16:10:26,publisher_update,control_group,Canada,acer aspire notebook,1
13698,2014-06-06 09:32:25,publisher_update,control_group,Brazil,samsung galaxy s4,1
13699,2014-06-06 17:53:17,publisher_update,control_group,United States,macbook pro,2
13701,2014-06-06 15:06:52,publisher_update,control_group,United States,acer aspire notebook,1
13702,2014-06-06 10:16:00,publisher_update,control_group,Mexico,lenovo thinkpad,1
13704,2014-06-06 16:54:38,publisher_update,control_group,Germany,macbook pro,3
13706,2014-06-06 15:43:00,publisher_update,control_group,Japan,iphone 4s,2
13709,2014-06-06 18:19:12,publisher_update,control_group,United States,iphone 5s,3
13710,2014-06-06 16:43:51,publisher_update,control_group,Austria,dell inspiron notebook,2
13711,2014-06-06 00:30:36,publisher_update,control_group,Norway,dell inspiron notebook,2
13713,2014-06-06 11:06:25,publisher_update,control_group,United States,lenovo thinkpad,1
13719,2014-06-06 15:56:44,publisher_update,control_group,Israel,macbook pro,2
13720,2014-06-06 07:01:57,publisher_update,control_group,Spain,acer aspire notebook,3
13721,2014-06-06 11:06:32,publisher_update,control_group,Norway,iphone 5s,2
13723,2014-06-06 11:50:18,publisher_update,control_group,United States,lenovo thinkpad,1
13726,2014-06-06 18:04:13,publisher_update,control_group,Italy,lenovo thinkpad,1
13727,2014-06-06 17:53:36,publisher_update,control_group,Saudi Arabia,nexus 7,1
13729,2014-06-06 07:33:18,publisher_update,control_group,Turkey,lenovo thinkpad,2
13731,2014-06-06 14:29:09,publisher_update,control_group,United States,asus chromebook,1
13732,2014-06-06 16:30:21,publisher_update,control_group,Norway,dell inspiron desktop,2
13733,2014-06-06 22:16:25,publisher_update,control_group,Saudi Arabia,iphone 4s,3
13734,2014-06-06 18:03:26,publisher_update,control_group,United States,macbook pro,3
13737,2014-06-06 10:09:37,publisher_update,control_group,India,macbook air,1
13741,2014-06-07 19:28:16,publisher_update,control_group,Japan,lenovo thinkpad,3
13742,2014-06-07 15:34:07,publisher_update,control_group,Belgium,macbook pro,2
13743,2014-06-07 08:39:42,publisher_update,control_group,United States,macbook pro,3
13744,2014-06-07 09:07:56,publisher_update,control_group,Taiwan,iphone 5,2
13747,2014-06-07 15:41:26,publisher_update,control_group,Indonesia,lenovo thinkpad,2
13750,2014-06-07 16:24:28,publisher_update,control_group,Egypt,lenovo thinkpad,3
13754,2014-06-07 06:41:31,publisher_update,control_group,Japan,nexus 10,1
13755,2014-06-07 20:45:56,publisher_update,control_group,United States,iphone 5s,3
13757,2014-06-08 15:41:02,publisher_update,control_group,United States,lenovo thinkpad,1
13759,2014-06-08 16:32:31,publisher_update,control_group,Indonesia,nexus 5,1
13761,2014-06-08 18:23:00,publisher_update,control_group,Belgium,samsumg galaxy tablet,1
13762,2014-06-08 12:17:31,publisher_update,control_group,United States,iphone 5,3
13763,2014-06-08 14:59:32,publisher_update,control_group,United States,macbook pro,3
13764,2014-06-08 09:31:45,publisher_update,control_group,Netherlands,asus chromebook,3
13765,2014-06-08 19:47:02,publisher_update,control_group,United States,iphone 5s,2
13766,2014-06-08 13:45:11,publisher_update,control_group,France,dell inspiron notebook,2
13769,2014-06-08 07:23:25,publisher_update,control_group,Philippines,iphone 5,3
13773,2014-06-08 15:06:08,publisher_update,control_group,Japan,macbook pro,3
13775,2014-06-08 11:24:37,publisher_update,control_group,United States,iphone 5,1
13776,2014-06-08 19:37:46,publisher_update,control_group,Finland,dell inspiron desktop,2
13778,2014-06-09 11:17:09,publisher_update,control_group,United States,htc one,3
13782,2014-06-09 18:09:38,publisher_update,control_group,United States,iphone 5,2
13783,2014-06-09 07:53:23,publisher_update,control_group,Canada,macbook air,3
13784,2014-06-09 14:07:31,publisher_update,control_group,Iraq,lenovo thinkpad,3
13785,2014-06-09 14:43:02,publisher_update,control_group,Switzerland,lenovo thinkpad,2
13787,2014-06-09 02:28:11,publisher_update,control_group,Thailand,asus chromebook,3
13789,2014-06-09 09:37:23,publisher_update,control_group,Philippines,macbook air,3
13790,2014-06-09 11:18:33,publisher_update,control_group,Canada,macbook pro,1
13793,2014-06-09 06:37:42,publisher_update,control_group,Philippines,lenovo thinkpad,2
13797,2014-06-09 15:23:50,publisher_update,control_group,Canada,iphone 5,3
13798,2014-06-09 16:23:37,publisher_update,control_group,Brazil,macbook air,3
13799,2014-06-09 14:22:29,publisher_update,control_group,Australia,macbook air,2
13804,2014-06-09 07:17:46,publisher_update,control_group,Indonesia,samsung galaxy s4,3
13809,2014-06-09 14:23:27,publisher_update,control_group,India,macbook pro,2
13810,2014-06-09 13:03:44,publisher_update,control_group,United States,samsung galaxy s4,1
13818,2014-06-09 17:20:58,publisher_update,control_group,Germany,nexus 5,2
13819,2014-06-09 14:02:24,publisher_update,control_group,United States,lenovo thinkpad,2
13821,2014-06-09 09:59:23,publisher_update,control_group,Australia,hp pavilion desktop,3
13823,2014-06-09 13:59:49,publisher_update,control_group,Japan,hp pavilion desktop,1
13824,2014-06-09 15:32:26,publisher_update,control_group,France,samsung galaxy s4,3
13825,2014-06-09 16:35:25,publisher_update,control_group,United Kingdom,dell inspiron notebook,3
13826,2014-06-09 17:36:19,publisher_update,control_group,United Kingdom,acer aspire desktop,1
13827,2014-06-09 18:27:05,publisher_update,control_group,United Kingdom,nexus 5,3
13830,2014-06-09 13:11:14,publisher_update,control_group,Canada,mac mini,3
13832,2014-06-09 16:04:41,publisher_update,control_group,United States,lenovo thinkpad,1
13833,2014-06-09 18:43:43,publisher_update,control_group,Germany,iphone 5,3
13834,2014-06-09 16:42:34,publisher_update,control_group,Australia,lenovo thinkpad,3
13835,2014-06-09 15:15:53,publisher_update,control_group,Japan,dell inspiron notebook,3
13839,2014-06-09 16:37:19,publisher_update,control_group,Thailand,macbook pro,1
13841,2014-06-09 10:39:42,publisher_update,control_group,Brazil,acer aspire desktop,3
13842,2014-06-09 15:13:48,publisher_update,control_group,United States,nexus 7,3
13843,2014-06-09 16:49:37,publisher_update,control_group,United States,lenovo thinkpad,3
13845,2014-06-09 18:07:14,publisher_update,control_group,Finland,acer aspire notebook,1
13847,2014-06-09 18:11:59,publisher_update,control_group,Canada,lenovo thinkpad,3
13849,2014-06-10 14:52:08,publisher_update,control_group,United States,acer aspire notebook,3
13851,2014-06-10 01:18:20,publisher_update,control_group,Germany,acer aspire notebook,1
13853,2014-06-10 14:18:26,publisher_update,control_group,United States,acer aspire notebook,3
13858,2014-06-10 18:39:24,publisher_update,control_group,Indonesia,nexus 7,2
13859,2014-06-10 16:42:57,publisher_update,control_group,India,iphone 5s,3
13860,2014-06-10 19:12:04,publisher_update,control_group,Korea,ipad mini,1
13871,2014-06-10 16:23:15,publisher_update,control_group,Italy,lenovo thinkpad,2
13874,2014-06-10 16:46:20,publisher_update,control_group,United States,iphone 5s,1
13882,2014-06-10 14:24:22,publisher_update,control_group,India,macbook air,1
13884,2014-06-10 14:07:34,publisher_update,control_group,Denmark,dell inspiron notebook,2
13887,2014-06-10 12:38:25,publisher_update,control_group,Canada,acer aspire desktop,2
13888,2014-06-10 09:42:31,publisher_update,control_group,United States,iphone 4s,3
13892,2014-06-10 19:05:05,publisher_update,control_group,Mexico,hp pavilion desktop,3
13894,2014-06-10 20:43:15,publisher_update,control_group,United States,hp pavilion desktop,1
13895,2014-06-10 09:47:58,publisher_update,control_group,Brazil,macbook pro,3
13896,2014-06-10 06:13:49,publisher_update,control_group,United States,macbook pro,1
13897,2014-06-10 04:48:01,publisher_update,control_group,Spain,macbook pro,3
13898,2014-06-10 17:31:02,publisher_update,control_group,United States,nexus 5,3
13899,2014-06-10 08:36:28,publisher_update,control_group,United States,hp pavilion desktop,1
13900,2014-06-10 13:06:22,publisher_update,control_group,Spain,kindle fire,3
13902,2014-06-10 12:07:23,publisher_update,control_group,South Africa,iphone 5,2
